,p300_processed_1.csv,h3k27ac_processed_5.csv,h3k27ac_processed_4.csv,h3k27ac_processed_3.csv,h3k27ac_processed_2.csv,h3k27ac_processed_1.csv,Dnase_processed_6.csv,Dnase_processed_5.csv,Dnase_processed_4.csv,Dnase_processed_3.csv,Dnase_processed_2.csv,Dnase_processed_1.csv
227,26.8201,144.95,38.8499,65.7614,32.1311,13.8205,13.8205,32.1311,65.7614,38.8499,144.95,26.8201
228,4.73218,45.1199,6.0416,25.4212,17.6542,6.8718,6.8718,17.6542,25.4212,6.0416,45.1199,4.73218
229,4.85746,25.2496,1.75502,5.40875,8.62609,5.61191,5.61191,8.62609,5.40875,1.75502,25.2496,4.85746
230,75.7795,211.317,105.908,65.9225,60.3817,46.9094,46.9094,60.3817,65.9225,105.908,211.317,75.7795
231,0.0,4.03573,0.889746,0.579727,0.0166282,0.00628931,0.00628931,0.0166282,0.579727,0.889746,4.03573,0
232,0.322177,4.95958,0.343661,2.31668,1.98897,1.75187,1.75187,1.98897,2.31668,0.343661,4.95958,0.322177
233,88.7249,288.95,125.98,92.245,59.8435,42.0843,42.0843,59.8435,92.245,125.98,288.95,88.7249
234,1.29107,14.005,0.792719,3.93971,3.74756,2.81361,2.81361,3.74756,3.93971,0.792719,14.005,1.29107
235,1.4802,29.6391,2.70317,10.692,5.17247,2.93228,2.93228,5.17247,10.692,2.70317,29.6391,1.4802
236,2.18189,19.9315,1.33442,8.62912,6.93157,6.12642,6.12642,6.93157,8.62912,1.33442,19.9315,2.18189
237,13.7369,103.901,20.9953,36.5698,23.9428,35.8538,35.8538,23.9428,36.5698,20.9953,103.901,13.7369
238,9.12285,45.5393,8.23416,32.279,10.3121,16.7191,16.7191,10.3121,32.279,8.23416,45.5393,9.12285
239,3.95695,57.9018,9.48945,28.426,15.0621,17.3093,17.3093,15.0621,28.426,9.48945,57.9018,3.95695
240,30.937,117.718,56.253,41.4197,29.412,20.1407,20.1407,29.412,41.4197,56.253,117.718,30.937
241,19.2985,128.227,29.4618,42.9404,9.60408,7.04274,7.04274,9.60408,42.9404,29.4618,128.227,19.2985
242,12.7991,63.3294,33.944,31.3223,30.3643,14.3762,14.3762,30.3643,31.3223,33.944,63.3294,12.7991
243,0.428117,9.16243,1.07526,5.98585,0.941926,0.952657,0.952657,0.941926,5.98585,1.07526,9.16243,0.428117
244,3.10164,49.8029,6.00747,38.2232,8.97548,8.46161,8.46161,8.97548,38.2232,6.00747,49.8029,3.10164
245,5.32643,83.2075,8.40997,45.3524,22.4823,31.2682,31.2682,22.4823,45.3524,8.40997,83.2075,5.32643
246,9.42451,40.8896,9.57288,25.6704,13.575,10.6633,10.6633,13.575,25.6704,9.57288,40.8896,9.42451
247,1.17079,16.2909,2.22678,4.79139,1.92755,2.0192,2.0192,1.92755,4.79139,2.22678,16.2909,1.17079
248,19.4862,105.125,36.3983,44.9998,21.1964,31.3916,31.3916,21.1964,44.9998,36.3983,105.125,19.4862
249,28.7426,108.413,71.2789,77.7389,21.1584,10.4926,10.4926,21.1584,77.7389,71.2789,108.413,28.7426
250,0.0405276,2.52306,0.760367,1.08559,0.247502,0.349752,0.349752,0.247502,1.08559,0.760367,2.52306,0.0405276
251,0.0,2.34919,0.259671,0.508979,0.331597,0.0619965,0.0619965,0.331597,0.508979,0.259671,2.34919,0
252,10.4633,58.713,6.40101,16.0933,9.61918,8.01355,8.01355,9.61918,16.0933,6.40101,58.713,10.4633
253,8.12876,44.5084,6.16999,12.4302,17.8488,8.15232,8.15232,17.8488,12.4302,6.16999,44.5084,8.12876
254,40.9049,171.508,120.542,114.258,65.9325,29.4239,29.4239,65.9325,114.258,120.542,171.508,40.9049
255,0.280912,1.49534,0.291417,3.86718,0.509725,0.218126,0.218126,0.509725,3.86718,0.291417,1.49534,0.280912
256,11.6851,78.9333,21.5334,22.5509,43.1741,24.2226,24.2226,43.1741,22.5509,21.5334,78.9333,11.6851
257,11.0435,54.3697,11.7543,13.3825,29.3588,6.75691,6.75691,29.3588,13.3825,11.7543,54.3697,11.0435
258,1.34049,4.15667,0.269317,3.14543,0.667193,0.231302,0.231302,0.667193,3.14543,0.269317,4.15667,1.34049
259,18.6189,91.9539,31.6779,18.8439,32.0901,28.5021,28.5021,32.0901,18.8439,31.6779,91.9539,18.6189
260,6.21433,31.0505,21.6201,23.7619,5.68879,6.47067,6.47067,5.68879,23.7619,21.6201,31.0505,6.21433
261,1.66281,7.81956,3.96988,3.59655,3.02592,3.05787,3.05787,3.02592,3.59655,3.96988,7.81956,1.66281
262,58.8825,211.695,58.6293,46.4874,89.7334,44.5278,44.5278,89.7334,46.4874,58.6293,211.695,58.8825
263,18.793,75.9614,22.3713,42.5122,55.9309,37.3907,37.3907,55.9309,42.5122,22.3713,75.9614,18.793
264,0.48166,13.4479,14.9237,23.1547,4.69511,3.33749,3.33749,4.69511,23.1547,14.9237,13.4479,0.48166
265,0.348987,6.29383,1.29735,3.30041,5.73536,2.12644,2.12644,5.73536,3.30041,1.29735,6.29383,0.348987
266,0.610682,5.60078,0.395043,4.17887,0.669705,0.0709369,0.0709369,0.669705,4.17887,0.395043,5.60078,0.610682
267,0.357538,4.97829,0.082365,1.46667,0.565847,0.0134836,0.0134836,0.565847,1.46667,0.082365,4.97829,0.357538
268,18.1416,95.5022,23.6765,25.6104,4.30724,2.79962,2.79962,4.30724,25.6104,23.6765,95.5022,18.1416
269,0.648683,6.52394,0.354381,1.06612,0.418404,0.604249,0.604249,0.418404,1.06612,0.354381,6.52394,0.648683
270,4.93564,29.1962,6.18355,12.1209,1.75941,2.84642,2.84642,1.75941,12.1209,6.18355,29.1962,4.93564
271,0.372509,15.6806,2.53878,5.35611,4.961,3.20679,3.20679,4.961,5.35611,2.53878,15.6806,0.372509
272,12.7129,63.8535,56.9066,73.7918,30.6923,22.1355,22.1355,30.6923,73.7918,56.9066,63.8535,12.7129
273,2.21677,24.7623,3.28011,10.8218,4.09387,4.59461,4.59461,4.09387,10.8218,3.28011,24.7623,2.21677
274,17.3223,100.732,34.971,46.2108,19.0736,14.3617,14.3617,19.0736,46.2108,34.971,100.732,17.3223
275,0.0627922,2.36496,0.561349,0.618993,0.384085,1.03046,1.03046,0.384085,0.618993,0.561349,2.36496,0.0627922
276,183.04,454.391,289.872,177.332,94.8511,62.593,62.593,94.8511,177.332,289.872,454.391,183.04
277,4.44499,41.78,10.2213,11.8875,7.49637,0.772164,0.772164,7.49637,11.8875,10.2213,41.78,4.44499
278,64.0225,229.437,111.694,101.833,37.8447,27.997,27.997,37.8447,101.833,111.694,229.437,64.0225
279,1.68918,22.5244,1.01335,7.43416,4.86789,1.05732,1.05732,4.86789,7.43416,1.01335,22.5244,1.68918
280,2.0537,16.0919,1.59745,5.94893,3.63158,1.61997,1.61997,3.63158,5.94893,1.59745,16.0919,2.0537
281,21.2167,84.4672,22.0159,30.2611,38.1651,25.7781,25.7781,38.1651,30.2611,22.0159,84.4672,21.2167
282,1.35478,31.6364,3.09992,5.52352,4.37413,6.05697,6.05697,4.37413,5.52352,3.09992,31.6364,1.35478
283,5.46752,21.094,1.58268,7.85647,12.8675,5.91956,5.91956,12.8675,7.85647,1.58268,21.094,5.46752
284,0.705918,10.8639,0.990801,2.76665,1.38495,0.179969,0.179969,1.38495,2.76665,0.990801,10.8639,0.705918
285,0.211595,10.7514,0.340391,2.68968,1.19402,1.19934,1.19934,1.19402,2.68968,0.340391,10.7514,0.211595
286,1.91855,13.7115,2.41812,1.2974,0.853164,0.19998,0.19998,0.853164,1.2974,2.41812,13.7115,1.91855
287,20.7223,128.334,46.9121,62.0793,6.32442,6.58356,6.58356,6.32442,62.0793,46.9121,128.334,20.7223
288,147.464,471.454,270.713,166.611,157.273,121.869,121.869,157.273,166.611,270.713,471.454,147.464
289,1.11438,27.0962,2.18959,1.96458,6.96412,0.136816,0.136816,6.96412,1.96458,2.18959,27.0962,1.11438
290,5.61117,43.1872,5.95528,9.55186,18.9311,17.7981,17.7981,18.9311,9.55186,5.95528,43.1872,5.61117
291,64.3481,184.991,64.6918,61.5506,21.1411,15.7483,15.7483,21.1411,61.5506,64.6918,184.991,64.3481
292,0.359093,8.45926,0.286085,0.197975,0.446083,0.727283,0.727283,0.446083,0.197975,0.286085,8.45926,0.359093
293,11.7392,78.1508,7.95465,14.7077,28.7178,13.7622,13.7622,28.7178,14.7077,7.95465,78.1508,11.7392
294,4.19681,36.1909,12.5537,7.586,9.18535,3.05572,3.05572,9.18535,7.586,12.5537,36.1909,4.19681
295,41.0567,189.05,106.21,83.6807,19.3078,13.8546,13.8546,19.3078,83.6807,106.21,189.05,41.0567
296,78.6214,262.736,115.963,85.0009,29.7188,9.83998,9.83998,29.7188,85.0009,115.963,262.736,78.6214
297,3.74767,13.5695,0.970538,0.885301,3.46478,0.64056,0.64056,3.46478,0.885301,0.970538,13.5695,3.74767
298,3.6213,17.8832,2.29344,1.62831,15.32,5.78846,5.78846,15.32,1.62831,2.29344,17.8832,3.6213
299,9.09879,53.3981,27.697,31.6115,23.565,7.87681,7.87681,23.565,31.6115,27.697,53.3981,9.09879
300,73.4593,299.199,82.791,117.962,111.975,113.978,113.978,111.975,117.962,82.791,299.199,73.4593
301,2.84977,29.1926,4.05795,3.52402,19.406,17.6917,17.6917,19.406,3.52402,4.05795,29.1926,2.84977
302,54.7835,120.835,62.2474,20.8889,58.7564,34.9385,34.9385,58.7564,20.8889,62.2474,120.835,54.7835
303,337.092,514.226,237.697,83.8223,184.892,110.03,110.03,184.892,83.8223,237.697,514.226,337.092
304,13.47,53.6431,13.8842,8.6104,44.3936,20.2236,20.2236,44.3936,8.6104,13.8842,53.6431,13.47
305,1.34657,10.6003,3.47881,4.4084,7.09504,2.80511,2.80511,7.09504,4.4084,3.47881,10.6003,1.34657
306,21.8569,66.8604,16.608,10.4053,25.0353,21.3617,21.3617,25.0353,10.4053,16.608,66.8604,21.8569
307,20.6419,54.6435,19.525,7.49662,30.0471,23.0516,23.0516,30.0471,7.49662,19.525,54.6435,20.6419
308,196.774,491.417,150.0,87.463,193.259,135.401,135.401,193.259,87.463,150,491.417,196.774
309,79.3772,281.195,80.6249,71.0717,51.1799,30.3065,30.3065,51.1799,71.0717,80.6249,281.195,79.3772
310,17.5134,87.2339,19.7282,36.1062,31.761,28.2255,28.2255,31.761,36.1062,19.7282,87.2339,17.5134
311,0.627337,7.55436,2.10784,1.91678,0.130654,0.0497139,0.0497139,0.130654,1.91678,2.10784,7.55436,0.627337
312,5.85601,32.9845,20.7177,8.73067,2.20024,3.29344,3.29344,2.20024,8.73067,20.7177,32.9845,5.85601
313,3.93582,20.2852,5.50235,5.26983,0.83916,0.565198,0.565198,0.83916,5.26983,5.50235,20.2852,3.93582
314,0.148886,18.7579,0.45616,2.2618,0.637913,1.49386,1.49386,0.637913,2.2618,0.45616,18.7579,0.148886
315,10.023,32.2181,12.3461,8.5728,7.45888,5.1823,5.1823,7.45888,8.5728,12.3461,32.2181,10.023
316,0.816175,13.2969,1.87042,2.67549,0.517297,0.794963,0.794963,0.517297,2.67549,1.87042,13.2969,0.816175
317,0.845053,12.1633,0.999673,2.79006,2.84944,2.02177,2.02177,2.84944,2.79006,0.999673,12.1633,0.845053
318,0.511951,8.84082,1.17718,1.81732,0.759789,0.821442,0.821442,0.759789,1.81732,1.17718,8.84082,0.511951
319,0.446741,15.9452,1.32879,2.52172,1.62089,1.04286,1.04286,1.62089,2.52172,1.32879,15.9452,0.446741
320,1.42833,38.9501,3.58183,7.9308,3.88191,3.97015,3.97015,3.88191,7.9308,3.58183,38.9501,1.42833
321,95.0352,225.918,98.2205,62.7875,74.8592,55.4449,55.4449,74.8592,62.7875,98.2205,225.918,95.0352
322,1.87871,19.8958,3.33444,2.43968,2.36117,0.571753,0.571753,2.36117,2.43968,3.33444,19.8958,1.87871
323,5.75361,16.7906,6.5825,4.74054,17.5958,7.52268,7.52268,17.5958,4.74054,6.5825,16.7906,5.75361
324,1.42167,14.8128,0.853735,1.70406,0.675846,0.846981,0.846981,0.675846,1.70406,0.853735,14.8128,1.42167
325,3.07396,23.8367,4.50995,4.64755,6.42907,3.12756,3.12756,6.42907,4.64755,4.50995,23.8367,3.07396
326,46.5993,141.276,42.723,41.9809,58.981,37.1314,37.1314,58.981,41.9809,42.723,141.276,46.5993
327,4.89901,19.8945,1.79264,2.56362,3.08729,1.61188,1.61188,3.08729,2.56362,1.79264,19.8945,4.89901
328,79.1719,183.251,66.1182,56.5897,60.4318,53.112,53.112,60.4318,56.5897,66.1182,183.251,79.1719
329,13.3292,63.9409,10.9466,19.8937,41.5145,22.672,22.672,41.5145,19.8937,10.9466,63.9409,13.3292
330,3.62204,34.4733,5.17273,9.16584,12.2292,14.8262,14.8262,12.2292,9.16584,5.17273,34.4733,3.62204
331,40.6183,119.158,34.2223,22.6887,34.3828,15.5402,15.5402,34.3828,22.6887,34.2223,119.158,40.6183
332,13.7653,48.3638,6.52135,13.6021,15.5248,10.6902,10.6902,15.5248,13.6021,6.52135,48.3638,13.7653
333,9.95548,34.8818,14.3213,2.94397,10.8101,4.32082,4.32082,10.8101,2.94397,14.3213,34.8818,9.95548
334,8.534,29.036,3.38846,6.46494,8.46921,3.68022,3.68022,8.46921,6.46494,3.38846,29.036,8.534
335,28.1223,91.1133,31.3667,21.043,40.452,29.0572,29.0572,40.452,21.043,31.3667,91.1133,28.1223
336,18.6512,102.934,33.3995,27.946,59.7679,43.6777,43.6777,59.7679,27.946,33.3995,102.934,18.6512
337,4.75295,30.7626,4.05239,7.77402,4.37743,2.23764,2.23764,4.37743,7.77402,4.05239,30.7626,4.75295
338,0.316286,7.10045,0.46307,3.42589,0.661555,0.627876,0.627876,0.661555,3.42589,0.46307,7.10045,0.316286
339,20.089,109.473,20.1439,16.1556,71.6842,44.036,44.036,71.6842,16.1556,20.1439,109.473,20.089
340,134.28,417.424,153.831,136.896,39.6938,26.5011,26.5011,39.6938,136.896,153.831,417.424,134.28
341,290.004,948.312,415.277,295.585,95.0561,71.313,71.313,95.0561,295.585,415.277,948.312,290.004
342,0.294283,6.59444,0.401261,0.806162,5.29073,0.947272,0.947272,5.29073,0.806162,0.401261,6.59444,0.294283
343,32.1949,95.8327,22.3322,21.6334,36.4327,29.8596,29.8596,36.4327,21.6334,22.3322,95.8327,32.1949
344,0.329164,13.3867,1.73165,1.40787,2.19026,0.642366,0.642366,2.19026,1.40787,1.73165,13.3867,0.329164
345,8.64875,57.4636,6.70185,7.39698,24.2408,11.9371,11.9371,24.2408,7.39698,6.70185,57.4636,8.64875
346,6.30158,37.6166,5.14526,5.66982,8.60323,4.0853,4.0853,8.60323,5.66982,5.14526,37.6166,6.30158
347,291.778,823.299,277.114,170.757,184.697,142.425,142.425,184.697,170.757,277.114,823.299,291.778
348,0.124005,15.2922,0.600314,3.54226,1.55739,1.13064,1.13064,1.55739,3.54226,0.600314,15.2922,0.124005
349,1.5023,13.8233,1.79119,6.83867,2.93584,2.94944,2.94944,2.93584,6.83867,1.79119,13.8233,1.5023
350,1.81676,46.9387,3.06412,7.53347,7.22268,7.18044,7.18044,7.22268,7.53347,3.06412,46.9387,1.81676
351,104.384,318.272,126.876,107.337,33.5587,31.3044,31.3044,33.5587,107.337,126.876,318.272,104.384
352,58.4953,187.343,97.5465,74.487,85.3744,57.2407,57.2407,85.3744,74.487,97.5465,187.343,58.4953
353,6.62968,22.4615,4.78087,4.96461,15.854,4.90335,4.90335,15.854,4.96461,4.78087,22.4615,6.62968
354,3.4433,42.4204,9.35767,21.4986,6.91096,1.2963,1.2963,6.91096,21.4986,9.35767,42.4204,3.4433
355,3.82826,38.2318,31.3667,44.8134,9.07348,3.80137,3.80137,9.07348,44.8134,31.3667,38.2318,3.82826
356,9.5487,38.1844,11.2264,7.62828,33.4223,23.4816,23.4816,33.4223,7.62828,11.2264,38.1844,9.5487
357,1.72182,11.3534,0.955416,2.7868,2.3028,1.37175,1.37175,2.3028,2.7868,0.955416,11.3534,1.72182
358,0.856767,7.79646,1.40157,3.57775,1.88944,0.952026,0.952026,1.88944,3.57775,1.40157,7.79646,0.856767
359,0.681109,12.4904,0.600965,1.71243,1.81006,0.48616,0.48616,1.81006,1.71243,0.600965,12.4904,0.681109
360,5.53793,18.3503,0.524524,2.8702,3.51931,2.02385,2.02385,3.51931,2.8702,0.524524,18.3503,5.53793
361,3.42961,10.7034,6.87332,6.55931,1.17759,0.128055,0.128055,1.17759,6.55931,6.87332,10.7034,3.42961
362,25.3205,73.0924,26.8995,27.3149,8.44075,5.05958,5.05958,8.44075,27.3149,26.8995,73.0924,25.3205
363,1.29724,20.76,2.10542,9.97341,3.29373,4.13607,4.13607,3.29373,9.97341,2.10542,20.76,1.29724
364,4.25816,15.8747,1.9635,3.40949,1.91359,2.31158,2.31158,1.91359,3.40949,1.9635,15.8747,4.25816
365,4.13618,36.2323,2.0854,3.02075,2.92035,2.40226,2.40226,2.92035,3.02075,2.0854,36.2323,4.13618
366,8.89241,50.4272,6.40113,9.76394,4.6204,3.56095,3.56095,4.6204,9.76394,6.40113,50.4272,8.89241
367,4.52102,26.1817,4.54098,5.82329,4.16722,2.1725,2.1725,4.16722,5.82329,4.54098,26.1817,4.52102
368,316.443,943.898,440.336,324.491,128.195,76.6955,76.6955,128.195,324.491,440.336,943.898,316.443
369,1.08927,10.6148,1.11322,2.44734,0.22806,0.374916,0.374916,0.22806,2.44734,1.11322,10.6148,1.08927
370,11.4169,52.45,25.953,18.1083,19.033,13.878,13.878,19.033,18.1083,25.953,52.45,11.4169
371,2.00302,12.5052,2.47328,5.53061,7.6015,5.42095,5.42095,7.6015,5.53061,2.47328,12.5052,2.00302
372,6.55458,28.6979,8.05356,8.18228,50.2359,33.2469,33.2469,50.2359,8.18228,8.05356,28.6979,6.55458
373,27.4094,101.982,20.2508,30.8375,56.7148,30.8419,30.8419,56.7148,30.8375,20.2508,101.982,27.4094
374,60.837,205.431,61.0709,49.7324,102.646,55.8392,55.8392,102.646,49.7324,61.0709,205.431,60.837
375,1.99211,20.6919,2.05293,4.08634,1.97145,0.364295,0.364295,1.97145,4.08634,2.05293,20.6919,1.99211
376,8.00372,70.8764,12.2631,14.9155,45.7798,20.2888,20.2888,45.7798,14.9155,12.2631,70.8764,8.00372
377,121.911,382.849,177.394,121.403,54.2752,31.7701,31.7701,54.2752,121.403,177.394,382.849,121.911
378,9.06996,70.3302,17.4569,31.3439,6.64212,1.70341,1.70341,6.64212,31.3439,17.4569,70.3302,9.06996
379,17.1669,54.8383,15.1647,12.5453,9.06791,8.48511,8.48511,9.06791,12.5453,15.1647,54.8383,17.1669
380,7.10492,17.5819,0.965641,2.82957,6.87877,2.84567,2.84567,6.87877,2.82957,0.965641,17.5819,7.10492
381,18.2181,105.784,25.9838,26.9287,40.3977,16.5808,16.5808,40.3977,26.9287,25.9838,105.784,18.2181
382,20.5536,104.972,33.8769,30.6493,48.7181,27.5957,27.5957,48.7181,30.6493,33.8769,104.972,20.5536
383,31.791,116.712,64.3247,35.8203,37.4918,18.6617,18.6617,37.4918,35.8203,64.3247,116.712,31.791
384,17.7835,83.1139,19.416,17.6006,23.8385,22.1311,22.1311,23.8385,17.6006,19.416,83.1139,17.7835
385,45.0435,168.011,58.2583,63.2811,13.6748,10.0119,10.0119,13.6748,63.2811,58.2583,168.011,45.0435
386,8.7043,42.6806,14.4333,9.30649,5.02748,2.95033,2.95033,5.02748,9.30649,14.4333,42.6806,8.7043
387,2.984,21.7072,9.19431,13.3687,13.5673,6.82295,6.82295,13.5673,13.3687,9.19431,21.7072,2.984
388,26.0158,81.2386,19.1748,12.6396,7.03254,9.49141,9.49141,7.03254,12.6396,19.1748,81.2386,26.0158
389,71.6741,237.901,75.2183,55.6352,88.0919,45.9217,45.9217,88.0919,55.6352,75.2183,237.901,71.6741
390,12.1579,72.7576,15.2588,12.4682,5.70512,1.51227,1.51227,5.70512,12.4682,15.2588,72.7576,12.1579
391,16.974,98.4344,33.4385,60.6398,7.01864,5.65217,5.65217,7.01864,60.6398,33.4385,98.4344,16.974
392,9.20245,77.1227,60.3436,60.9729,21.6314,7.06632,7.06632,21.6314,60.9729,60.3436,77.1227,9.20245
393,0.117961,8.97363,0.525877,5.44209,0.966434,0.0991046,0.0991046,0.966434,5.44209,0.525877,8.97363,0.117961
394,13.1318,85.0093,66.3074,85.5743,5.86667,4.66596,4.66596,5.86667,85.5743,66.3074,85.0093,13.1318
395,44.109,249.698,80.3853,136.326,17.0111,13.6398,13.6398,17.0111,136.326,80.3853,249.698,44.109
396,1.22687,11.3373,1.40182,5.28784,1.80972,0.468661,0.468661,1.80972,5.28784,1.40182,11.3373,1.22687
397,0.235596,12.1205,1.53531,1.98739,2.27262,1.1451,1.1451,2.27262,1.98739,1.53531,12.1205,0.235596
398,0.619633,11.7447,0.353364,4.21971,0.527453,1.03876,1.03876,0.527453,4.21971,0.353364,11.7447,0.619633
399,8.76915,27.3515,38.6363,29.5389,3.76103,5.13464,5.13464,3.76103,29.5389,38.6363,27.3515,8.76915
400,17.0354,62.3198,31.1022,37.6382,8.88808,3.24178,3.24178,8.88808,37.6382,31.1022,62.3198,17.0354
401,1.14093,12.5608,1.65191,2.75735,1.81813,1.93073,1.93073,1.81813,2.75735,1.65191,12.5608,1.14093
402,0.76762,17.3657,1.36139,4.37934,2.22539,1.00499,1.00499,2.22539,4.37934,1.36139,17.3657,0.76762
403,23.8537,112.482,45.6702,70.6748,10.3542,6.33761,6.33761,10.3542,70.6748,45.6702,112.482,23.8537
404,0.312687,13.3408,0.530862,4.11517,0.254431,0.293061,0.293061,0.254431,4.11517,0.530862,13.3408,0.312687
405,0.518039,15.224,2.41437,2.68309,0.912767,1.59633,1.59633,0.912767,2.68309,2.41437,15.224,0.518039
406,0.568524,10.4293,2.29101,2.53587,7.85958,8.03413,8.03413,7.85958,2.53587,2.29101,10.4293,0.568524
407,3.57727,19.5267,2.23644,4.27233,17.8394,9.69383,9.69383,17.8394,4.27233,2.23644,19.5267,3.57727
408,39.2239,102.836,61.952,37.6474,18.0055,15.9715,15.9715,18.0055,37.6474,61.952,102.836,39.2239
409,7.44612,20.8691,13.9644,13.9874,3.83987,3.92573,3.92573,3.83987,13.9874,13.9644,20.8691,7.44612
410,9.76762,47.1541,19.996,21.2787,4.72094,6.13316,6.13316,4.72094,21.2787,19.996,47.1541,9.76762
411,36.1848,130.964,34.8023,51.1882,53.4664,30.7667,30.7667,53.4664,51.1882,34.8023,130.964,36.1848
412,44.7339,144.271,32.9157,22.8941,74.513,64.608,64.608,74.513,22.8941,32.9157,144.271,44.7339
413,207.371,487.445,172.811,93.6863,204.75,128.683,128.683,204.75,93.6863,172.811,487.445,207.371
414,35.7468,140.071,39.1782,41.0195,41.2166,44.7212,44.7212,41.2166,41.0195,39.1782,140.071,35.7468
415,103.926,234.322,80.2319,54.3681,83.7944,47.0946,47.0946,83.7944,54.3681,80.2319,234.322,103.926
416,16.1851,74.6238,8.44247,8.59648,13.8237,4.6053,4.6053,13.8237,8.59648,8.44247,74.6238,16.1851
417,2.85867,9.5394,2.20818,3.3496,7.75072,1.21271,1.21271,7.75072,3.3496,2.20818,9.5394,2.85867
418,50.3418,295.505,67.2524,99.8757,60.5787,65.957,65.957,60.5787,99.8757,67.2524,295.505,50.3418
419,49.0472,288.194,67.6952,114.122,57.6431,64.1184,64.1184,57.6431,114.122,67.6952,288.194,49.0472
420,2.79895,16.2523,1.56479,5.79466,1.0249,0.489119,0.489119,1.0249,5.79466,1.56479,16.2523,2.79895
421,251.279,711.903,273.989,165.895,67.6074,44.1655,44.1655,67.6074,165.895,273.989,711.903,251.279
422,23.016,89.9007,15.9491,16.8541,24.8809,11.1657,11.1657,24.8809,16.8541,15.9491,89.9007,23.016
423,1.59357,16.4184,3.35005,4.53665,12.1928,1.08986,1.08986,12.1928,4.53665,3.35005,16.4184,1.59357
424,23.6989,115.015,42.4344,30.7465,43.5753,21.8922,21.8922,43.5753,30.7465,42.4344,115.015,23.6989
425,4.64144,41.3247,5.98465,7.70363,11.0593,7.06859,7.06859,11.0593,7.70363,5.98465,41.3247,4.64144
426,5.12436,31.5435,4.43084,9.72742,10.3817,5.26345,5.26345,10.3817,9.72742,4.43084,31.5435,5.12436
427,7.07441,38.6331,9.69893,4.85158,36.2698,31.1414,31.1414,36.2698,4.85158,9.69893,38.6331,7.07441
428,1.09646,12.2397,1.81428,1.06209,2.39812,2.00029,2.00029,2.39812,1.06209,1.81428,12.2397,1.09646
429,38.7451,108.243,36.6292,35.6311,48.3821,31.11,31.11,48.3821,35.6311,36.6292,108.243,38.7451
430,14.8511,59.2596,16.1524,17.5552,10.6538,14.659,14.659,10.6538,17.5552,16.1524,59.2596,14.8511
431,6.49221,31.8007,11.8829,10.5539,6.43007,7.49811,7.49811,6.43007,10.5539,11.8829,31.8007,6.49221
432,148.581,370.311,125.863,88.9645,74.3147,61.5172,61.5172,74.3147,88.9645,125.863,370.311,148.581
433,285.446,646.062,262.33,95.7846,265.377,178.607,178.607,265.377,95.7846,262.33,646.062,285.446
434,2.94299,48.6997,11.1985,10.4982,16.438,13.0621,13.0621,16.438,10.4982,11.1985,48.6997,2.94299
435,1.10084,18.7863,3.95899,6.37622,7.19081,2.86777,2.86777,7.19081,6.37622,3.95899,18.7863,1.10084
436,1.16215,33.62,2.15833,8.39338,7.81085,4.78376,4.78376,7.81085,8.39338,2.15833,33.62,1.16215
437,10.9059,49.388,8.81466,24.094,10.048,3.55062,3.55062,10.048,24.094,8.81466,49.388,10.9059
438,0.0316654,9.96857,1.30888,2.50455,0.245227,0.989445,0.989445,0.245227,2.50455,1.30888,9.96857,0.0316654
439,15.7292,54.7734,9.95993,15.6079,20.2082,11.4563,11.4563,20.2082,15.6079,9.95993,54.7734,15.7292
440,7.29257,45.0867,11.267,10.1904,10.759,15.3253,15.3253,10.759,10.1904,11.267,45.0867,7.29257
441,4.84769,26.237,4.98537,11.7894,7.64258,4.93075,4.93075,7.64258,11.7894,4.98537,26.237,4.84769
442,1.33198,35.9418,3.44264,6.80698,4.54264,6.94441,6.94441,4.54264,6.80698,3.44264,35.9418,1.33198
443,2.12539,20.4449,2.26872,5.15293,1.55281,1.56074,1.56074,1.55281,5.15293,2.26872,20.4449,2.12539
444,0.981454,13.2147,1.16495,1.88689,8.20749,4.54182,4.54182,8.20749,1.88689,1.16495,13.2147,0.981454
445,0.152866,7.21995,0.471493,1.71283,1.43752,0.772129,0.772129,1.43752,1.71283,0.471493,7.21995,0.152866
446,1.08351,35.491,6.69881,17.7941,3.1614,7.94659,7.94659,3.1614,17.7941,6.69881,35.491,1.08351
447,22.5993,120.601,25.0567,39.3919,11.4399,6.75126,6.75126,11.4399,39.3919,25.0567,120.601,22.5993
448,14.703,81.8655,30.9234,35.7283,12.7581,5.93814,5.93814,12.7581,35.7283,30.9234,81.8655,14.703
