,h3k27ac_processed_4.csv,h3k27ac_processed_3.csv,h3k27ac_processed_2.csv,h3k27ac_processed_1.csv,H3K27ac_1.csv,GSM759878_E10_5_hindlimb_H3K27me3_ChIP_seq_rep1_1_all_RPM.csv,GSM759864_E10_5_forelimb_H3K27ac_ChIP_seq_rep1_index_6_1_all_RPM.csv,GSM1036127_ChIPSeq_Smc1a_e11_5limb_rep1_1_all_RPM.csv,ENCFF002DTF_limb_H3K36me3-mouse_115_day_b1_t1_all_RPM.csv,ENCFF002BGH_limb_H3K4me2-mouse_115_day_b2_t1_all_RPM.csv,ENCFF001ZUQ_limb_H3K4me3-mouse_115_day_b1_t1_all_RPM.csv,ENCFF001ZTO_limb_H3K27me3-mouse_115_day_b1_t1_all_RPM.csv,ENCFF001ZSS_limb_H3K9ac-mouse_115_day_b1_t1_all_RPM.csv,ENCFF001ZRY_limb_H3K4me1-mouse_115_day_b1_t1_all_RPM.csv,Dnase_processed_6.csv,Dnase_processed_5.csv,Dnase_processed_4.csv,Dnase_processed_3.csv,Dnase_processed_2.csv,Dnase_processed_1.csv
1669,0.383675,0.371752,0.179762,0.0990523,0.00974867,0.0024919,0.00166501,0.00065206,0.00577281,0.00218508,0.00141737,0.00518293,0.00243366,0.00518293,0.00380781,0.00521704,0.00320302,0.00537525,0.0111811,0.0022814
1670,0.206432,0.342324,0.177386,0.110477,0.00745141,0.00413107,0.000929686,0.00174321,0.00223863,0.00134806,0.00238966,0.00388439,0.00194926,0.00388439,0.00238009,0.000375047,0.00256182,0.0115588,0.0106577,0.00105561
1671,0.222742,0.381072,0.190716,0.155452,0.00350277,0.00206153,0.00195978,0.00144197,0.000776553,0.00105215,0.00102184,0.00245798,0.00229899,0.00245798,0.00169843,0.00140507,0.000942524,0.00555263,0.00331133,0.000488237
1672,0.0203488,0.0397287,0.0174419,0.0184109,0.000520407,0.00139912,0.00467615,6.26288e-05,0.00104556,0.00136417,0.00126351,0.00390756,0.00201946,0.00390756,0,0.000420401,0.00159535,0.00151906,0.00392646,0.000657369
1673,0.0228199,0.155664,0.0195599,0.0203749,0.00213379,0.00254334,0.00134846,0.000579432,0.00101131,0.00097085,0.000755702,0.00147559,0.00258954,0.00147559,0.000534267,0.00330017,0.000792888,0.00147806,0.00396293,0.000552897
1674,0.0265957,0.0691489,0.0319149,0.0397163,0.000976038,0.00151954,0.001149,0.000481309,0.000420894,0.00107526,0.000914505,0.00157592,0.00138115,0.00157592,0.000790373,0.000615396,0.0011942,0.00154783,0.0017243,0.000240569
1675,0.0107163,0.0558376,0.0191765,0.0225606,0.000416501,0.00283719,0.000194416,0.00036454,0.0012476,0.000488636,0.000473952,0.000417756,0.00161866,0.000417756,0.000961318,0.000489401,0.00122406,0.00100555,0.00120908,0.000765262
1676,0.0840673,0.194556,0.241793,0.239392,0.000214996,0.00440041,0.00242862,0.00144894,0.00129586,0.000867044,0.00113679,0.00210851,0.000246187,0.00210851,0.000944741,0.000115787,0.00269626,0.00332242,0.00152795,0.00271579
1677,0.0718732,0.152235,0.267119,0.273911,0.00357127,0.00131798,0.00148258,0.000841289,0.000641183,0.00134831,0.000459163,0.00293422,0.00154682,0.00293422,0.00126138,0.000572907,0.000889397,0.00153084,0.00457163,0
1678,0.0286436,0.113732,0.0042123,0.0210615,0.000904901,0.000667071,0.000348474,0.000163352,0.000545419,9.12334e-05,0.000341761,0.000901326,0.00146793,0.000901326,0.00209863,0.00024367,0.000693513,0.00134659,0.001828,0
1679,0.171351,0.378919,0.166486,0.0772973,0.00319332,0.00168685,0.000670766,0.000384304,0.00215804,0.000175612,0.000971103,0.00169044,0.000627902,0.00169044,0.00212609,0.000469031,0.00153718,0.00403755,0.00354691,0.000366705
1680,0.00468227,0.058194,0.0167224,0.026087,0.000718473,0.000965816,0.00221345,0.000562026,0.000288701,0.00202825,0.000426409,0.00148632,0.00137118,0.00148632,0,9.67345e-05,0.00175202,0.00121309,0.00234322,0.00136135
1681,0.0836073,0.15829,0.163457,0.0995773,0.00145049,0.0024284,0.000971439,0.00124469,0.00124171,0.000356063,0.000163324,0.000734458,0.000818426,0.000734458,0.000923736,0.00203783,0.000703019,0.0021657,0.00208748,0
1682,0.163684,0.373158,0.1,0.0894737,0.00466393,0.00191212,0.000362841,0.000646329,0.00352101,0.000113994,0.000488024,0.00160264,0.00134863,0.00160264,0.000207014,0.000456688,0.00137857,0.00186049,0.00440296,0.000357055
1683,0.0716946,0.459032,0.0409683,0.0223464,0.00206273,0.00186483,0.000834468,0.000481437,0.000150701,0.000201665,0.000566579,0.00467427,0.00101796,0.00467427,0.00109868,0.000807922,0.00508664,0.00297654,0.00379725,0.000631662
1684,0.0163777,0.0857418,0.0327553,0.00931278,0.00036649,0.000837613,0.000420635,0.000394356,0.000398482,0.000730305,0.000204715,0.00031714,0.00123978,0.00031714,0.00151571,0.00037153,0.00134581,0.00124376,0.000789147,0.000435713
1685,0.0429825,0.104386,0.0263158,0.00789474,0.000471105,0.00232886,0.00241894,0.000737043,0.000473254,0.000474974,0.00109297,0.00173259,0.00113884,0.00173259,0.000115008,0.000253716,0.000459522,0.00280422,0.00105488,0
1686,0.0372881,0.0497175,0.0983051,0.0519774,0.00356522,0.00152626,0.00444019,0.00160669,0.000365769,0.000244732,0.000163709,0.00288275,0.00266373,0.00288275,0,0.000817051,0.000422804,0.00180611,0.00115205,0.000766559
1687,0.139442,0.299801,0.0547809,0.0308765,0.000869245,0.000185567,0.00212862,0.000772506,0.00139714,0.000107863,0.000202027,0.00188531,0.000646553,0.00188531,0.00117528,0.000864251,0.00231068,0.00315346,0.00216119,0.000675702
1688,0.0177054,0.0488669,0.00708215,0.00495751,0.000713163,0.000692721,0.0032224,0.000869707,0.000152836,0.000536868,0.000143651,0.000641131,0.000943658,0.000641131,0.00111424,0.000409683,0.000106,0.000827242,0.00044435,0
1689,0.485344,0.485344,0.34791,0.214801,0.00354856,0.00165628,0.000761949,0.00139764,0.000933319,0.00166526,0.00214434,0.00415247,0.00078805,0.00415247,0.00245711,0.00180686,0.00179809,0.00598227,0.00660788,0.000977998
1690,0.0151899,0.0540084,0.0202532,0.0236287,0.00118969,0.000235834,0.000349063,0.000818139,0.000136585,9.13873e-05,0.00026898,0.000208349,0.00103793,0.000208349,0.00110641,0.000122041,0.00164198,0.000363156,0.00127955,0
1691,1.06869,1.35023,0.175676,0.0833333,0.000680396,0.000734326,0.00217378,0.000436709,0.00145814,0.000243905,0.00189261,0.000370711,0.00100033,0.000370711,0.000295291,0,0.0037081,0.00231924,0.00103039,0.00152794
1692,0.143564,0.429455,0.049505,0.0433168,0.000747762,0.00149877,0.00153579,0.000559939,0.000534168,0.000536109,7.17238e-05,0.00366674,0.00202962,0.00366674,0.000162264,0.000178983,0.00120405,0.00114128,0.00239425,0
1693,0.0642202,0.187156,0.0458716,0.0266055,0.00123179,0.00102555,0.00158119,0.000415074,9.89927e-05,0.00119223,0.000319007,0.000755027,0.00310308,0.000755027,0.00132312,0.000928739,0.000411943,0.00248164,0.00131912,0
1694,0.0700483,0.0809179,0.0772947,0.0615942,0.00129724,0.00247512,0.000333043,0.00195148,0.000586424,0.0013079,0.00227472,0.00139151,0.00276458,0.00139151,0.000950065,0.00122262,0.000813439,0.00167057,0.00142079,0
1695,0.0202669,0.111221,0.0904597,0.0301532,0.0027875,0.000621644,0.000204468,0.000223643,0.000293357,0.00139181,0.000658881,0.000528855,0.000624871,0.000528855,0.000324046,0.000714869,0.00066587,0.0013979,0.000671979,0.000335346
1696,0.644152,0.871499,0.115321,0.0477759,0.00464507,0.00276241,0.000113575,0.00170367,0.000888814,0.000535226,0.00114569,0.00162698,0.000956853,0.00162698,0.00043199,0.00023825,0.000616445,0.000658322,0.000861371,0.00111764
1697,0.0164582,0.0559579,0.0434496,0.00658328,0.000839708,0.000735915,0.00113462,0.000255298,0.000319657,0.000213879,0.00038152,0.00455103,0.00103463,0.00455103,0.000690502,0,0.000295601,0.00066779,0.000395839,0
1698,0.0107784,0.0790419,0.00538922,0.0107784,0.00124617,0.000613593,0.000412814,0.000193512,0.000678426,0.00038908,0.000520535,0.00152769,0.000920621,0.00152769,0.000549559,0.000432988,0.00143399,0.000957129,0.000673132,0.000406231
1699,0.0294118,0.0808824,0.0119485,0.0294118,0.000987242,0.000642149,0.000697002,0.000356432,0.000793397,0.000497675,0.000319593,0.000756415,0.00113047,0.000756415,0.000964037,0.000132921,0.000343917,0.00141262,0.000961125,0
1700,0.138889,0.387006,0.108757,0.0560264,0.000916592,0.00265341,0.00155796,0.000669456,0.00279407,0.000101972,0.00175987,0.00205357,0.000884694,0.00205357,0.000864184,0.00122558,0.00133888,0.0032562,0.00295397,0
1701,0.595661,0.589744,0.824458,1.19527,0.00344269,0.0240695,0.00747868,0.165343,0.320514,0.00256317,0.00285764,0.00438273,0.00276287,0.00438273,0.00103439,0.00285243,0.0258311,0.00206136,0.00402194,0.00669038
1702,0.0485612,0.135791,0.56205,0.368705,0.00597671,0.00297391,0.00725356,0.00162745,0.00785977,0.000681707,0.000495101,0.000814099,0.00709727,0.000814099,0.000471615,0.000130052,0.00471092,0.00165855,0.000752305,0.000610076
1703,0.0415009,0.0363843,0.506538,0.312109,0.000839633,0.000476629,0.00329218,0.00165349,0.000460071,0.00110818,9.88394e-05,0.00102931,0.00155385,0.00102931,0.000745361,0.00106881,0.00229742,0.0037746,0.00326968,0
1704,0.197568,0.334347,0.0982776,0.0739615,0.00489719,0.00179325,0.00230498,0.000130968,0.00273308,0.000438881,0.00240736,0.00316851,0.00276922,0.00316851,0.000265672,0.000293046,0.00121315,0.00685155,0.00913799,0.00068734
1705,0.0210526,0.0438596,0.00701754,0.00935673,0.000745916,0.000490287,0.000806314,0.000944926,0.00100961,0.000823287,0.000711702,0.000962549,0.000979004,0.000962549,0.00168678,8.45719e-05,0.00166303,0.000988667,0.00110074,0.000396728
1706,0.029658,0.0901698,0.0502272,0.0301363,0.00364483,0.00154849,0.00120368,0.00139128,0.000954885,0.000828846,0.000298012,0.0012204,0.00165065,0.0012204,0.00169335,0.000242125,0.0020405,0.00184534,0.00198211,0.000324518
1707,0.672544,0.750945,0.144836,0.121222,0.00913136,0.00365168,0.00221406,0.00126173,0.00575862,0.00156849,0.00388664,0.00857702,0.00204389,0.00857702,0.00780215,0.00846945,0.00822351,0.0340292,0.0383331,0.00854415
1708,0.523005,0.728596,0.471753,0.433896,0.0206441,0.00737857,0.024412,0.022247,0.0688763,0.00201829,0.00320648,0.00627899,0.0463032,0.00627899,0.00175626,0.000758044,0.00357401,0.000823514,0.0020707,0.00118533
1709,0.389734,0.314639,0.5,0.459125,0.00670047,0.0253252,0.0163175,0.0671518,0.146006,0.000514705,0.0054262,0.00586724,0.0533588,0.00586724,0.00398811,0.00852313,0.00590438,0.00172393,0.00119282,0.00257949
1710,0.208814,0.506063,0.308489,0.362615,0.00748563,0.0032374,0.0187999,0.00692017,0.0103083,0.000576543,0.00261397,0.000584191,0.0412085,0.000584191,0.00112457,0.00111212,0.000996048,0.000336388,0.000618576,0.00100326
1711,0.983607,0.852459,0.558341,0.669238,0.0118469,0.0179661,0.023268,0.0584625,0.196398,0.00135759,0.00813129,0.00190468,0.0514949,0.00190468,0.0077123,0.00069729,0.00202065,0.00171922,0.00451256,0.0019626
1712,0.0420168,0.0740546,0.0367647,0.0362395,0.00387844,0.00425653,0.00199143,0.00132389,0.00104842,0.00182006,0.00144578,0.00155605,0.00218916,0.00155605,0.0010329,0.000683594,0.00157219,0.00295439,0.00273234,0.00106892
1713,0.614525,0.536313,0.288641,0.232775,0.00800087,0.00164798,0.00975684,0.0328581,0.150902,0.00141165,0.00296779,0.000153255,0.00629862,0.000153255,0.000244151,0,0,0.000114483,0.000438144,0.00126332
1714,0.193611,0.50242,0.327202,0.392062,0.00727863,0.00347187,0.0183528,0.00150164,0.00433488,0.00094351,0.000476863,0.00135437,0.0424006,0.00135437,0.000888444,0.00237997,0.00108669,0.000357079,2.53075e-05,0.00131347
1715,0.0125188,0.0305458,0.0190285,0.00500751,0.000470633,0.00107289,0.00162252,0.000938586,5.4032e-05,0.00103034,8.70598e-05,0.000164843,0.00121469,0.000164843,0.000525224,7.24176e-05,0.000187372,0.00058491,0.000720001,0.000679424
1716,0.0862852,0.0626703,0.061762,0.0853769,0.00878025,0.00706484,0.00450832,0.00170241,0.00235209,0.000196719,0.000631639,0.00112123,0.00288589,0.00112123,0.000238163,0.00091946,0.00183522,0.00348984,0.00187581,0.00123234
1717,0.80906,0.594159,0.208162,0.168851,0.00940004,0.00877137,0.00198741,0.00307315,0.00719077,0.00267592,0.0025928,0.00326603,0.00423388,0.00326603,0.0063812,0.00389836,0.00812524,0.0102539,0.0173534,0.00406383
1718,0.0804057,0.132113,0.0378525,0.0502227,0.00390304,0.00214334,0.00443452,0.00119928,0.00148158,0.00131282,0.00101081,0.00154741,0.00353317,0.00154741,0.00123259,0.00232563,0.00279572,0.00149054,0.00195972,0.000503517
1719,0.0173626,0.0274725,0.0202198,0.00483516,0.000826245,0.00152528,0.00122728,7.10252e-05,0.0014466,0.00109484,0.000267475,0.000162787,0.000615726,0.000162787,0.000288152,0.000476763,0.000460532,0.000817443,0.000482632,0.0002982
1720,0.425053,0.547502,0.316678,0.167488,0.00387393,0.00144222,0.00019406,0.000363873,0.00117697,0.000762096,0.00161094,0.00405408,0.00165897,0.00405408,0.00184531,0.00325671,0.00937429,0.00281211,0.0061631,0.000954828
1721,0.0556328,0.113352,0.104312,0.0431154,0.000373477,0.00158712,0.000287649,0.0018428,0.000112554,0.000903705,0.000483612,0.00103015,0.00130674,0.00103015,0.000182349,0.000201138,0.00275822,0.000684029,0.00112715,0
1722,0.0269255,0.0563557,0.0256731,0.0125235,0.00117702,0.00198325,0.000992872,0.000404715,0.00114861,0.002509,0.000108866,0.00262817,0.000941309,0.00262817,0.000410485,0.00190168,0.00121837,0.0012126,0.00281561,0.000849599
1723,0.0645372,0.127771,0.0860495,0.0599739,0.000612682,0.00215579,0.00143812,0.00105334,0.00133647,0.00190609,0.000831137,0.00123393,0.00109133,0.00123393,0.000769218,0.00131985,0.00336617,0.00148282,0.00109069,0.000442246
1724,0.221344,0.272727,0.218379,0.109684,0.00749601,0.00253137,0.00156682,0.0015328,0.00223907,0.00117711,0.000257696,0.00349685,0.00523282,0.00349685,0.00272064,0.000857419,0.00510248,0.00215656,0.00271242,0
1725,0.329819,0.408133,0.236446,0.179217,0.00532475,0.00516745,0.0029071,0.00194677,0.0205295,0.000163093,0.00133827,0.00268542,0.00327588,0.00268542,0.000789813,0.000871193,0.00221654,0.00216034,0.00372716,0.000340565
1726,0.118335,0.113221,0.197224,0.102995,0.00112786,0.00166712,0.00206467,0.00103866,0.000985227,0.000791044,0.00055032,0.000661269,0.000573996,0.000661269,0.00325618,0.000316913,0.00267858,0.00125738,0.00143221,0
1727,0.229798,0.410985,0.117424,0.0530303,0.00877298,0.0042637,0.000826931,0.00167295,0.0027248,0.000683674,0.000695142,0.00322126,0.00217847,0.00322126,0.000662167,0.00237378,0.00250399,0.00203759,0.00562792,0.00128486
1728,0.0412805,0.0682393,0.0564448,0.0185341,0.00237537,0.000392394,0.000464633,0.000490056,0.000409064,9.12334e-05,0.00117175,0.000415996,0.000431743,0.000415996,0.00165681,0.00024367,0.00277405,0.00137249,0.000925011,0
1729,1.96719,1.04779,0.757489,0.703281,0.00555446,0.0339529,0.00211442,0.101744,0.234968,0.000695183,0.00394758,0.01039,0.0032167,0.01039,0.00766829,0.00959308,0.0138783,0.0348385,0.0433907,0.000967767
1730,0.680784,0.950768,0.14505,0.0947591,0.00799618,0.00175065,0.00211673,0.000855386,0.00348439,0.00177719,0.00190211,0.00257045,0.000687285,0.00257045,0.0042338,0.00252642,0.00614062,0.00963326,0.010684,0.00215481
1731,0.116788,0.355231,0.0559611,0.0194647,0.00326678,0.00623296,0.000503211,0.00120564,0.00560075,0.000439148,0.000940031,0.00500596,0.00088669,0.00500596,0.00616733,0.000351869,0.00315611,0.00832658,0.0103044,0.00165062
1732,0.242888,0.424508,0.04814,0.00875274,0.00403969,0.00346526,0.000377133,0.000282858,0.000295137,0.0028436,0.000190217,0.00171079,0.00276611,0.00171079,0,0.000316451,0.00155568,0.00487647,0.00251701,0
1733,0.0410761,0.0905409,0.0318195,0.0277697,0.00444701,0.00234436,0.00103699,0.00220616,0.00310565,0.000657846,0.00135788,0.00188069,0.00287593,0.00188069,0.000227554,0.00301201,0.00177512,0.00448141,0.00725217,0.000588723
1734,0.068323,0.330228,0.167702,0.145963,0.00305779,0.00530383,0.0324003,0.00367993,0.00206645,0.000896844,0.000719911,0.000425973,0.0315834,0.000425973,0.000407171,0.000898249,0.001317,0.000159102,8.11882e-05,0.00140457
1735,0.274964,0.536903,0.455861,0.354559,0.00641206,0.00195476,0.019355,0.0192683,0.0194411,0.000313441,0.00113222,0.000476399,0.0288748,0.000476399,0.000379476,0.000209288,0.00314074,0.000444842,0.000113499,0
1736,0.0899563,0.0877729,0.358952,0.221834,0.00410416,0.00156613,0.00490707,0.00166522,0.00438205,0.000520189,0.000657981,0.00204846,0.00202903,0.00204846,0.00211836,0.000568368,0.00199346,0.00206713,0.000901862,0.00088874
1737,1.17568,0.724324,0.443243,0.254955,0.0192325,0.00746913,0.00285696,0.00081519,0.00311069,0.00224393,0.00250607,0.0019277,0.00141586,0.0019277,0.00307102,0.000912005,0.00397779,0.0125447,0.0200662,0.00794529
1738,1.4849,1.43265,0.989388,0.743673,0.00635702,0.00619762,0.00022511,0.00364055,0.0136969,0.00256369,0.00340621,0.00725565,0.00259377,0.00725565,0.00792005,0.0031875,0.0126458,0.0359077,0.0443891,0.0160602
1739,1.34091,0.711433,0.321625,0.269284,0.0126682,0.00789118,0.00185169,0.00244822,0.00278673,0.00268497,0.0040112,0.00895528,0.00232945,0.00895528,0.00334093,0.00946194,0.0106688,0.0583228,0.0689754,0.01682
1740,1.74949,1.34827,2.61303,1.23422,0.00642611,0.00445851,0.0019657,0.00368579,0.0157128,0.00220558,0.0268519,0.0150851,0.00257457,0.0150851,0.000267024,0.00206176,0.00609665,0.00820112,0.0111279,0.00276336
1741,2.22724,1.54158,0.504257,0.402096,0.0134968,0.00405683,0.00361178,0.00355544,0.0042751,0.000780113,0.00461118,0.00274865,0.00322187,0.00274865,0.00266168,0.0051142,0.00396971,0.0135072,0.0221878,0.0106626
1742,0.245216,0.277108,0.323884,0.140326,0.00589965,0.0055787,0.0104558,0.00151161,0.00221769,0.000460499,0.00106788,0.0033829,0.00290562,0.0033829,0.00130087,0.00061496,0.00212151,0.0011546,0.0015378,0.000961595
1743,2.28028,1.2962,2.11848,1.49072,0.0162044,0.0124782,0.0106671,0.0258303,0.0964535,0.00143626,0.00930013,0.00502082,0.00144998,0.00502082,0.00139108,0.00242948,0.00734468,0.00285371,0.00580176,0.00119966
1744,0.89693,0.717105,0.593567,0.450292,0.0175437,0.00476667,0.00320006,0.00309463,0.00970171,0.00102911,0.00389742,0.00424123,0.00124873,0.00424123,0.0043128,0.00063429,0.00210614,0.00207845,0.00459598,0.00322342
1745,0.0675991,0.0784771,0.050505,0.03885,0.00391214,0.00369143,0.00273188,0.00205901,0.00192832,0.00210361,0.00195878,0.00287755,0.00228299,0.00287755,0.000407487,0.000449473,0.00156999,0.00255557,0.00213285,0.000527121
1746,0.254928,0.114323,0.742444,0.34954,0.00511653,0.00165254,0.00289891,0.00101918,0.00226864,0.00128074,0.00129461,0.00216289,0.00426504,0.00216289,0.000861426,0.000380074,0.000983396,0.00274668,0.00182071,0
1747,0.534034,0.508024,1.22385,0.872441,0.0113126,0.00542585,0.00486432,0.00321913,0.00573248,0.000958884,0.0152259,0.00412173,0.00352619,0.00412173,0.0029748,0.00296119,0.00583947,0.00784199,0.00683585,0.000563147
1748,0.277473,0.480769,0.25206,0.188187,0.0050257,0.00748562,0.00217804,0.00310735,0.00359426,0.00178507,0.00127369,0.00367401,0.00197107,0.00367401,0.000630332,0.00218516,0.00837796,0.00688239,0.00693066,0.00139781
1749,0.345171,0.437149,0.714103,0.477006,0.00612321,0.00341535,0.00403352,0.00170087,0.0035563,0.000691709,0.00276883,0.00250216,0.00251395,0.00250216,0.00170837,0.0017366,0.00250474,0.00314925,0.0030257,0.000346656
1750,0.48467,0.654347,0.474591,0.280974,0.0313247,0.0144172,0.00906265,0.00469613,0.0116694,0.0054579,0.00122916,0.00635985,0.00175059,0.00635985,0.00236778,0.00249027,0.00845484,0.00748776,0.0131317,0.00170955
1751,0.0240437,0.0404372,0.102732,0.146448,0.00293475,0.00539583,0.00195894,0.00282549,0.000884443,0.000946833,0.00250179,0.00350778,0.00298713,0.00350778,0.0024359,0.000474157,0.00253544,0.0110524,0.00305711,0.000741426
1752,0.0875969,0.103876,0.173643,0.0782946,0.00307039,0.00278019,0.00154981,0.00230474,0.000961917,0.00100739,0.000584021,0.00127594,0.00235714,0.00127594,0.000508174,0.000448428,0.00417691,0.0010961,0.00348568,0.00210358
1753,0.516659,0.622834,0.523323,0.507774,0.00313145,0.00446943,0.00263386,0.000516834,0.00112648,0.000721639,0.012538,0.00318077,0.0010928,0.00318077,0.00145612,0.00160615,0.00162905,0.0080431,0.0122409,0.00120552
1754,0.179966,0.388795,0.196944,0.0220713,0.00911815,0.00260959,0.00234091,0.00307253,0.00256473,0.000183861,0.000147588,0.000419174,0.00261025,0.000419174,0.00333894,0.00294638,0.00114351,0.00130469,0.00545932,0
1755,0.0820669,0.138804,0.0800405,0.0759878,0.00700571,0.00325616,0.00349239,0.000589358,0.00125722,0.00131664,0.000469729,0.000917201,0.00269999,0.000917201,0.0033209,0.000146523,0.00159226,0.00569924,0.00357574,0.0034367
1756,0.667355,0.565427,0.207989,0.147383,0.0101716,0.00423429,0.00451052,0.000890261,0.00137478,0.0012679,0.00195571,0.00402421,0.00190591,0.00402421,0.0018962,0.000995992,0.00453553,0.0247898,0.0246302,0.000467221
1757,0.0334904,0.0444059,0.311585,0.19102,0.00431339,0.00575427,0.00408748,0.0017958,0.00230205,0.00158505,0.000546318,0.00122498,0.0030936,0.00122498,0.000975755,0.00114805,0.000594087,0.0028062,0.0027952,0.000504891
1758,0.0177839,0.0291838,0.0419517,0.0155039,0.00391835,0.00834694,0.00235772,0.0022399,0.0017467,0.00162959,0.000488887,0.00225165,0.00395712,0.00225165,0.00155442,0.00118702,0.00174038,0.0030276,0.00631809,0
1759,0.0388155,0.0504202,0.0428171,0.0520208,0.00241773,0.00572197,0.00342078,0.00276739,0.00181348,0.00203674,0.00102038,0.00322737,0.00311712,0.00322737,0.000944363,0.00370371,0.00137754,0.00532605,0.0017261,0.000814412
1760,0.95063,0.539391,0.246324,0.185924,0.0232354,0.00829289,0.0096675,0.00183308,0.00427868,0.00227508,0.0127533,0.0104601,0.00283514,0.0104601,0.00509562,0.00478516,0.00679973,0.0552616,0.0886432,0.0270792
1761,0.143152,0.11938,0.289922,0.229974,0.00759792,0.00426055,0.00327776,0.00297278,0.000864331,0.00727555,0.0036389,0.00195644,0.00316051,0.00195644,0.00271026,0.00179371,0.00266858,0.0157108,0.0265074,0
1762,0.398189,0.349976,0.624816,0.561185,0.0313482,0.0197435,0.00524725,0.00378053,0.00715649,0.00500918,0.00265227,0.0146629,0.00454868,0.0146629,0.0121932,0.00700793,0.015568,0.0576781,0.0805519,0.000996189
1763,0.683491,0.338591,0.721346,0.39327,0.00705913,0.00426101,0.00144984,0.00210686,0.00731827,0.00409945,0.00246803,0.00813459,0.00201183,0.00813459,0.00206797,0.00136863,0.00424938,0.0379788,0.0493713,0.0128405
1764,0.876751,0.691176,0.377451,0.241597,0.0144325,0.00900232,0.00448978,0.00144836,0.0118254,0.000910034,0.0101458,0.00599368,0.00535925,0.00599368,0.00762048,0.00202546,0.00157219,0.0339028,0.0336119,0.00807625
1765,1.90236,1.38978,0.38749,0.209764,0.0121873,0.00760299,0.00420685,0.00295803,0.0115639,0.000826041,0.00921677,0.00847461,0.000755753,0.00847461,0.00630043,0.00375059,0.00490917,0.077796,0.0809204,0.00931449
1766,0.359395,0.29256,0.453132,0.286255,0.00578484,0.00616722,0.00373822,0.00421105,0.00569218,0.00186635,0.0084408,0.00176427,0.00376263,0.00176427,0.000606221,0.00249237,0.00201325,0.00480653,0.00764828,0.000570328
1767,0.109673,0.179155,0.222071,0.220708,0.00777418,0.00460061,0.0376633,0.0066482,0.0119809,0.00125409,0.00112511,0.000616674,0.0447779,0.000616674,0.000446557,0.000295541,0.000305871,0.000188452,7.12332e-05,0.00231064
1768,0.0283353,0.0708383,0.0106257,0.0212515,0.00340814,0.00126479,0.002279,0.00122093,0.0019109,0.000127856,0.00147106,0.000971641,0.00262189,0.000971641,0.00247668,0.00136593,0.0029157,0.000435493,0.00129633,0
1769,0.31498,0.37862,0.225599,0.119771,0.00328821,0.00191505,0.00167605,0.000993642,0.00129236,0.000658205,0.000714828,0.00179484,0.00160016,0.00179484,0.00140625,0.000155114,0.00101673,0.00314309,0.00268249,0.00194038
1770,1.11111,1.37529,0.257964,0.19425,0.0153356,0.00618858,0.00251762,0.000903958,0.00243136,0.00134631,0.00776758,0.0021102,0.00387578,0.0021102,0.00183369,0.00101131,0.00116296,0.00174352,0.00113752,0.00263561
1771,0.615915,0.625199,0.3313,0.244562,0.0073899,0.00599203,0.00380357,0.00132009,0.00742721,0.00114901,0.000883897,0.00414764,0.00353434,0.00414764,0.00309515,0.00375931,0.00659036,0.00313908,0.00653218,0.00305912
1772,0.372141,0.564449,0.336798,0.202703,0.00404748,0.0025661,0.00200656,0.00181402,0.000560821,0.000450287,0.000662663,0.000598841,0.00429729,0.000598841,0.000954016,0.00240529,0.00451196,0.00162959,0.000733732,0.000705203
1773,0.308105,0.466031,0.178784,0.130513,0.00756139,0.00133236,0.000657353,0.00223403,0.00646255,0.00167797,0.00252119,0.00318794,0.00270797,0.00318794,0.000859475,0.000689478,0.0030773,0.00481778,0.00769633,0.00242576
1774,1.82922,0.804511,1.98496,1.41783,0.0108162,0.0255649,0.00207338,0.155994,0.24304,0.00244272,0.00793662,0.0131712,0.00209175,0.0131712,0.00675965,0.015223,0.0169607,0.0431198,0.0500669,0.00218605
1775,1.916,2.28884,0.532796,0.331415,0.0122831,0.00310872,0.000793325,0.00513195,0.0312283,0.00361395,0.00930314,0.00369346,0.000117947,0.00369346,0.00301747,0.000499257,0.00895624,0.0091968,0.0159142,0.00234202
1776,0.182475,0.349593,0.234869,0.187895,0.00903588,0.00155678,0.00317609,0.000467085,0.00209566,0.00322827,0.00133496,0.00795472,0.00339492,0.00795472,0.00213185,0.000914477,0.00581384,0.00794149,0.0140041,0.00122566
1777,0.211973,0.352381,0.235102,0.174966,0.00551673,0.00300376,0.00956715,0.0082308,0.0266452,0.00203327,0.00231023,0.00161237,0.0113047,0.00161237,0.000642167,0.0011412,0.000916364,0.000736053,0.000540636,0.0007384
1778,0.137675,0.333883,0.0952185,0.0816158,0.00448287,0.00343665,0.00102302,0.00149194,0.00522608,0.00183019,0.00244855,0.00329056,0.00364748,0.00329056,0.00178343,0.000178835,0.00188171,0.00178654,0.00262935,0.000838918
1779,0.268647,0.468647,0.0726073,0.0534653,0.0026144,0.00193688,0.00109212,0.000469282,0.00249279,0.00057185,0.00175963,0.00374822,0.00272871,0.00374822,0.00501935,0.00181369,0.00335899,0.00391587,0.00412414,0.000895584
1780,0.0854001,0.178521,0.125409,0.104586,0.00202622,0.00523095,0.00516161,0.00146687,0.00882353,0.00205236,0.000494918,0.00221438,0.0047163,0.00221438,0.00196326,0.000744407,0.00591827,0.00148874,0.00134566,0.000158728
