,p300_processed_1.csv,h3k27ac_processed_5.csv,h3k27ac_processed_4.csv,h3k27ac_processed_3.csv,h3k27ac_processed_2.csv,h3k27ac_processed_1.csv,H3K27ac_1.csv,Dnase_processed_6.csv,Dnase_processed_5.csv,Dnase_processed_4.csv,Dnase_processed_3.csv,Dnase_processed_2.csv,Dnase_processed_1.csv
209,13.0564,83.7171,12.0953,31.797,6.92929,6.29014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,0.0814086,9.04307,0.492912,2.64244,0.869774,0.549886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,1.28179,5.45241,0.746613,2.40023,2.29731,0.256032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,1.70862,31.2748,11.3273,17.8597,6.93011,0.713099,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,1.20157,5.7673,0.682564,3.35357,1.02423,0.515168,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,21.1749,135.542,54.0956,91.7512,12.5224,9.78664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,0.250164,7.90237,1.15712,2.42646,1.63427,0.474166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,3.3548,25.4444,4.59645,9.77783,7.44142,10.3035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,0.603974,10.3035,1.16539,1.71898,1.29764,0.422798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,0.499973,9.0161,0.486868,2.32072,0.504243,0.519773,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,12.7,71.6902,30.4877,43.6726,7.5029,3.04899,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,0.0261373,12.8522,0.744053,5.10579,1.24509,0.506527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,210.832,583.434,257.868,133.14,99.0074,66.5999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,319.713,953.631,342.012,273.218,132.756,95.2612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,10.2955,51.9718,8.5504,13.8648,11.2686,6.95086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,34.7174,119.536,55.5768,43.0967,39.4708,24.3935,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,53.184,86.1549,35.5973,20.9767,32.3708,39.8889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,0.161131,10.3444,1.34245,3.28276,3.58713,1.92133,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,26.8201,144.95,38.8499,65.7614,32.1311,13.8205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,4.73218,45.1199,6.0416,25.4212,17.6542,6.8718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,4.85746,25.2496,1.75502,5.40875,8.62609,5.61191,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,75.7795,211.317,105.908,65.9225,60.3817,46.9094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,0.0,4.03573,0.889746,0.579727,0.0166282,0.00628931,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,0.322177,4.95958,0.343661,2.31668,1.98897,1.75187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,88.7249,288.95,125.98,92.245,59.8435,42.0843,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,1.29107,14.005,0.792719,3.93971,3.74756,2.81361,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,1.4802,29.6391,2.70317,10.692,5.17247,2.93228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,2.18189,19.9315,1.33442,8.62912,6.93157,6.12642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,13.7369,103.901,20.9953,36.5698,23.9428,35.8538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,9.12285,45.5393,8.23416,32.279,10.3121,16.7191,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,3.95695,57.9018,9.48945,28.426,15.0621,17.3093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,30.937,117.718,56.253,41.4197,29.412,20.1407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,19.2985,128.227,29.4618,42.9404,9.60408,7.04274,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,12.7991,63.3294,33.944,31.3223,30.3643,14.3762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,0.428117,9.16243,1.07526,5.98585,0.941926,0.952657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,3.10164,49.8029,6.00747,38.2232,8.97548,8.46161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,5.32643,83.2075,8.40997,45.3524,22.4823,31.2682,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,9.42451,40.8896,9.57288,25.6704,13.575,10.6633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,1.17079,16.2909,2.22678,4.79139,1.92755,2.0192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,19.4862,105.125,36.3983,44.9998,21.1964,31.3916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,28.7426,108.413,71.2789,77.7389,21.1584,10.4926,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,0.0405276,2.52306,0.760367,1.08559,0.247502,0.349752,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,0.0,2.34919,0.259671,0.508979,0.331597,0.0619965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,10.4633,58.713,6.40101,16.0933,9.61918,8.01355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,8.12876,44.5084,6.16999,12.4302,17.8488,8.15232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,40.9049,171.508,120.542,114.258,65.9325,29.4239,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,0.280912,1.49534,0.291417,3.86718,0.509725,0.218126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,11.6851,78.9333,21.5334,22.5509,43.1741,24.2226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,11.0435,54.3697,11.7543,13.3825,29.3588,6.75691,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,1.34049,4.15667,0.269317,3.14543,0.667193,0.231302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,18.6189,91.9539,31.6779,18.8439,32.0901,28.5021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,6.21433,31.0505,21.6201,23.7619,5.68879,6.47067,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,1.66281,7.81956,3.96988,3.59655,3.02592,3.05787,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,58.8825,211.695,58.6293,46.4874,89.7334,44.5278,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,18.793,75.9614,22.3713,42.5122,55.9309,37.3907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,0.48166,13.4479,14.9237,23.1547,4.69511,3.33749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,0.348987,6.29383,1.29735,3.30041,5.73536,2.12644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,0.610682,5.60078,0.395043,4.17887,0.669705,0.0709369,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,0.357538,4.97829,0.082365,1.46667,0.565847,0.0134836,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,18.1416,95.5022,23.6765,25.6104,4.30724,2.79962,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,0.648683,6.52394,0.354381,1.06612,0.418404,0.604249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,4.93564,29.1962,6.18355,12.1209,1.75941,2.84642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,0.372509,15.6806,2.53878,5.35611,4.961,3.20679,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,12.7129,63.8535,56.9066,73.7918,30.6923,22.1355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,2.21677,24.7623,3.28011,10.8218,4.09387,4.59461,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,17.3223,100.732,34.971,46.2108,19.0736,14.3617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,0.0627922,2.36496,0.561349,0.618993,0.384085,1.03046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,183.04,454.391,289.872,177.332,94.8511,62.593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,4.44499,41.78,10.2213,11.8875,7.49637,0.772164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,64.0225,229.437,111.694,101.833,37.8447,27.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,1.68918,22.5244,1.01335,7.43416,4.86789,1.05732,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,2.0537,16.0919,1.59745,5.94893,3.63158,1.61997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,21.2167,84.4672,22.0159,30.2611,38.1651,25.7781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,1.35478,31.6364,3.09992,5.52352,4.37413,6.05697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,5.46752,21.094,1.58268,7.85647,12.8675,5.91956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,0.705918,10.8639,0.990801,2.76665,1.38495,0.179969,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,0.211595,10.7514,0.340391,2.68968,1.19402,1.19934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,1.91855,13.7115,2.41812,1.2974,0.853164,0.19998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,20.7223,128.334,46.9121,62.0793,6.32442,6.58356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,147.464,471.454,270.713,166.611,157.273,121.869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,1.11438,27.0962,2.18959,1.96458,6.96412,0.136816,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,5.61117,43.1872,5.95528,9.55186,18.9311,17.7981,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,64.3481,184.991,64.6918,61.5506,21.1411,15.7483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,0.359093,8.45926,0.286085,0.197975,0.446083,0.727283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,11.7392,78.1508,7.95465,14.7077,28.7178,13.7622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,4.19681,36.1909,12.5537,7.586,9.18535,3.05572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,41.0567,189.05,106.21,83.6807,19.3078,13.8546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,78.6214,262.736,115.963,85.0009,29.7188,9.83998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,3.74767,13.5695,0.970538,0.885301,3.46478,0.64056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,3.6213,17.8832,2.29344,1.62831,15.32,5.78846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,9.09879,53.3981,27.697,31.6115,23.565,7.87681,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,73.4593,299.199,82.791,117.962,111.975,113.978,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,2.84977,29.1926,4.05795,3.52402,19.406,17.6917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,54.7835,120.835,62.2474,20.8889,58.7564,34.9385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,337.092,514.226,237.697,83.8223,184.892,110.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,13.47,53.6431,13.8842,8.6104,44.3936,20.2236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,1.34657,10.6003,3.47881,4.4084,7.09504,2.80511,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,21.8569,66.8604,16.608,10.4053,25.0353,21.3617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,20.6419,54.6435,19.525,7.49662,30.0471,23.0516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,196.774,491.417,150.0,87.463,193.259,135.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,79.3772,281.195,80.6249,71.0717,51.1799,30.3065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,17.5134,87.2339,19.7282,36.1062,31.761,28.2255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,0.627337,7.55436,2.10784,1.91678,0.130654,0.0497139,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,5.85601,32.9845,20.7177,8.73067,2.20024,3.29344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,3.93582,20.2852,5.50235,5.26983,0.83916,0.565198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,0.148886,18.7579,0.45616,2.2618,0.637913,1.49386,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,10.023,32.2181,12.3461,8.5728,7.45888,5.1823,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,0.816175,13.2969,1.87042,2.67549,0.517297,0.794963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,0.845053,12.1633,0.999673,2.79006,2.84944,2.02177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,0.511951,8.84082,1.17718,1.81732,0.759789,0.821442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,0.446741,15.9452,1.32879,2.52172,1.62089,1.04286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,1.42833,38.9501,3.58183,7.9308,3.88191,3.97015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,95.0352,225.918,98.2205,62.7875,74.8592,55.4449,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,1.87871,19.8958,3.33444,2.43968,2.36117,0.571753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,5.75361,16.7906,6.5825,4.74054,17.5958,7.52268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,1.42167,14.8128,0.853735,1.70406,0.675846,0.846981,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,3.07396,23.8367,4.50995,4.64755,6.42907,3.12756,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,46.5993,141.276,42.723,41.9809,58.981,37.1314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,4.89901,19.8945,1.79264,2.56362,3.08729,1.61188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,79.1719,183.251,66.1182,56.5897,60.4318,53.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,13.3292,63.9409,10.9466,19.8937,41.5145,22.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,3.62204,34.4733,5.17273,9.16584,12.2292,14.8262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,40.6183,119.158,34.2223,22.6887,34.3828,15.5402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,13.7653,48.3638,6.52135,13.6021,15.5248,10.6902,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,9.95548,34.8818,14.3213,2.94397,10.8101,4.32082,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,8.534,29.036,3.38846,6.46494,8.46921,3.68022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,28.1223,91.1133,31.3667,21.043,40.452,29.0572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,18.6512,102.934,33.3995,27.946,59.7679,43.6777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,4.75295,30.7626,4.05239,7.77402,4.37743,2.23764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,0.316286,7.10045,0.46307,3.42589,0.661555,0.627876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,20.089,109.473,20.1439,16.1556,71.6842,44.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,134.28,417.424,153.831,136.896,39.6938,26.5011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,290.004,948.312,415.277,295.585,95.0561,71.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,0.294283,6.59444,0.401261,0.806162,5.29073,0.947272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,32.1949,95.8327,22.3322,21.6334,36.4327,29.8596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,0.329164,13.3867,1.73165,1.40787,2.19026,0.642366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,8.64875,57.4636,6.70185,7.39698,24.2408,11.9371,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,6.30158,37.6166,5.14526,5.66982,8.60323,4.0853,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,291.778,823.299,277.114,170.757,184.697,142.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,0.124005,15.2922,0.600314,3.54226,1.55739,1.13064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,1.5023,13.8233,1.79119,6.83867,2.93584,2.94944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,1.81676,46.9387,3.06412,7.53347,7.22268,7.18044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,104.384,318.272,126.876,107.337,33.5587,31.3044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,58.4953,187.343,97.5465,74.487,85.3744,57.2407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,6.62968,22.4615,4.78087,4.96461,15.854,4.90335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,3.4433,42.4204,9.35767,21.4986,6.91096,1.2963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,3.82826,38.2318,31.3667,44.8134,9.07348,3.80137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,9.5487,38.1844,11.2264,7.62828,33.4223,23.4816,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,1.72182,11.3534,0.955416,2.7868,2.3028,1.37175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,0.856767,7.79646,1.40157,3.57775,1.88944,0.952026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,0.681109,12.4904,0.600965,1.71243,1.81006,0.48616,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,5.53793,18.3503,0.524524,2.8702,3.51931,2.02385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,3.42961,10.7034,6.87332,6.55931,1.17759,0.128055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,25.3205,73.0924,26.8995,27.3149,8.44075,5.05958,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,1.29724,20.76,2.10542,9.97341,3.29373,4.13607,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,4.25816,15.8747,1.9635,3.40949,1.91359,2.31158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,4.13618,36.2323,2.0854,3.02075,2.92035,2.40226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,8.89241,50.4272,6.40113,9.76394,4.6204,3.56095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,4.52102,26.1817,4.54098,5.82329,4.16722,2.1725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,316.443,943.898,440.336,324.491,128.195,76.6955,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,1.08927,10.6148,1.11322,2.44734,0.22806,0.374916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,11.4169,52.45,25.953,18.1083,19.033,13.878,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,2.00302,12.5052,2.47328,5.53061,7.6015,5.42095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,6.55458,28.6979,8.05356,8.18228,50.2359,33.2469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,27.4094,101.982,20.2508,30.8375,56.7148,30.8419,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,60.837,205.431,61.0709,49.7324,102.646,55.8392,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,1.99211,20.6919,2.05293,4.08634,1.97145,0.364295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,8.00372,70.8764,12.2631,14.9155,45.7798,20.2888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,121.911,382.849,177.394,121.403,54.2752,31.7701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,9.06996,70.3302,17.4569,31.3439,6.64212,1.70341,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,17.1669,54.8383,15.1647,12.5453,9.06791,8.48511,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,7.10492,17.5819,0.965641,2.82957,6.87877,2.84567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,18.2181,105.784,25.9838,26.9287,40.3977,16.5808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,20.5536,104.972,33.8769,30.6493,48.7181,27.5957,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,31.791,116.712,64.3247,35.8203,37.4918,18.6617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,17.7835,83.1139,19.416,17.6006,23.8385,22.1311,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,45.0435,168.011,58.2583,63.2811,13.6748,10.0119,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,8.7043,42.6806,14.4333,9.30649,5.02748,2.95033,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,2.984,21.7072,9.19431,13.3687,13.5673,6.82295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,26.0158,81.2386,19.1748,12.6396,7.03254,9.49141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,71.6741,237.901,75.2183,55.6352,88.0919,45.9217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,12.1579,72.7576,15.2588,12.4682,5.70512,1.51227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,16.974,98.4344,33.4385,60.6398,7.01864,5.65217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,9.20245,77.1227,60.3436,60.9729,21.6314,7.06632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,0.117961,8.97363,0.525877,5.44209,0.966434,0.0991046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,13.1318,85.0093,66.3074,85.5743,5.86667,4.66596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,44.109,249.698,80.3853,136.326,17.0111,13.6398,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,1.22687,11.3373,1.40182,5.28784,1.80972,0.468661,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,0.235596,12.1205,1.53531,1.98739,2.27262,1.1451,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,0.619633,11.7447,0.353364,4.21971,0.527453,1.03876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,8.76915,27.3515,38.6363,29.5389,3.76103,5.13464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,17.0354,62.3198,31.1022,37.6382,8.88808,3.24178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,1.14093,12.5608,1.65191,2.75735,1.81813,1.93073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,0.76762,17.3657,1.36139,4.37934,2.22539,1.00499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,23.8537,112.482,45.6702,70.6748,10.3542,6.33761,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,0.312687,13.3408,0.530862,4.11517,0.254431,0.293061,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,0.518039,15.224,2.41437,2.68309,0.912767,1.59633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,0.568524,10.4293,2.29101,2.53587,7.85958,8.03413,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,3.57727,19.5267,2.23644,4.27233,17.8394,9.69383,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,39.2239,102.836,61.952,37.6474,18.0055,15.9715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,7.44612,20.8691,13.9644,13.9874,3.83987,3.92573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,9.76762,47.1541,19.996,21.2787,4.72094,6.13316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,36.1848,130.964,34.8023,51.1882,53.4664,30.7667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,44.7339,144.271,32.9157,22.8941,74.513,64.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,207.371,487.445,172.811,93.6863,204.75,128.683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,35.7468,140.071,39.1782,41.0195,41.2166,44.7212,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,103.926,234.322,80.2319,54.3681,83.7944,47.0946,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,16.1851,74.6238,8.44247,8.59648,13.8237,4.6053,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,2.85867,9.5394,2.20818,3.3496,7.75072,1.21271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,50.3418,295.505,67.2524,99.8757,60.5787,65.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,49.0472,288.194,67.6952,114.122,57.6431,64.1184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,2.79895,16.2523,1.56479,5.79466,1.0249,0.489119,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,251.279,711.903,273.989,165.895,67.6074,44.1655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,23.016,89.9007,15.9491,16.8541,24.8809,11.1657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,1.59357,16.4184,3.35005,4.53665,12.1928,1.08986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,23.6989,115.015,42.4344,30.7465,43.5753,21.8922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,4.64144,41.3247,5.98465,7.70363,11.0593,7.06859,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,5.12436,31.5435,4.43084,9.72742,10.3817,5.26345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,7.07441,38.6331,9.69893,4.85158,36.2698,31.1414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,1.09646,12.2397,1.81428,1.06209,2.39812,2.00029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,38.7451,108.243,36.6292,35.6311,48.3821,31.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,14.8511,59.2596,16.1524,17.5552,10.6538,14.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,6.49221,31.8007,11.8829,10.5539,6.43007,7.49811,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,148.581,370.311,125.863,88.9645,74.3147,61.5172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,285.446,646.062,262.33,95.7846,265.377,178.607,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,2.94299,48.6997,11.1985,10.4982,16.438,13.0621,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,1.10084,18.7863,3.95899,6.37622,7.19081,2.86777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,1.16215,33.62,2.15833,8.39338,7.81085,4.78376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,10.9059,49.388,8.81466,24.094,10.048,3.55062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,0.0316654,9.96857,1.30888,2.50455,0.245227,0.989445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,15.7292,54.7734,9.95993,15.6079,20.2082,11.4563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,7.29257,45.0867,11.267,10.1904,10.759,15.3253,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,4.84769,26.237,4.98537,11.7894,7.64258,4.93075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
